gid,val,school,parking,home,mercantile,social,public,subway,val_2,val_3,bus_stops,drt,area,yn,total_tota,total_bus,frequency,score
다바689704,6.0000000000000000000000000000000,498.243981385422501,587.336520330002941,256.280199116587255,958.462814856855516,4663.230869042405175,375.588643095352495,342.881167333214250,0.0000000000000000000000000000000,0.0000000000000000000000000000000,39.987803984081154,3047.133190548143830,5840.633,1,0,0,34,0.628694862044076
다바652715,0.0000000000000000000000000000000,452.400184118776849,457.478522441504197,495.386674717695314,2759.588777830359504,3536.393256490193380,51.054675123669206,3551.979385436440680,0.0000000000000000000000000000000,0.0000000000000000000000000000000,91.592671334540867,950.997317358067562,4292.548,1,0,0,31,0.578855146017274
다바654690,0.0000000000000000000000000000000,649.043341494337255,331.238119557738457,515.984216446107666,417.491185047064619,1385.075168871459482,424.278539139482120,2865.691317920262009,0.0000000000000000000000000000000,0.0000000000000000000000000000000,175.510587313752808,3126.056947743782075,7976.013,0,0,0,0,0.686662792137656
다바693659,522.0000000000000000000000000000000,255.812129383906722,271.386479345161490,177.064900607738082,637.510541876044840,1330.672915833583374,506.374901295316022,2134.207025620684362,124.0000000000000000000000000000000,38.0000000000000000000000000000000,38.435224339792406,6802.053663826404772,5335.088,1,6208,363,48,0.649711405557048
다바695662,0.0000000000000000000000000000000,43.452169217867777,319.734446975435731,394.301527316995930,778.823640594443305,1517.828933780596117,267.529764514467502,2116.441950268928395,0.0000000000000000000000000000000,0.0000000000000000000000000000000,147.654007609434728,6627.626801740448172,3367.750,1,6208,363,48,0.573471530270666
다바692755,0.0000000000000000000000000000000,581.764980757700187,998.136669215695861,361.700537655411381,1638.503451727067613,2162.976343316998737,1738.008490057020254,1250.772816537269591,0.0000000000000000000000000000000,0.0000000000000000000000000000000,70.789168798930490,69.791429103572511,4785.189,1,0,0,19,0.602217774162415
다바692667,122.0000000000000000000000000000000,469.553154402469545,264.413189865828372,201.969803423416494,213.643409027962605,2091.784481924642023,319.795203338650140,1533.346781380178754,49.0000000000000000000000000000000,0.0000000000000000000000000000000,53.588208401690999,6045.016080365950984,4905.653,1,5288,178,28,0.609186859677199
다바691658,137.0000000000000000000000000000000,162.723934046792266,180.745233155675066,299.833153943702257,591.520433896258055,1368.050147845357742,444.862627799789209,2029.595430853715698,44.0000000000000000000000000000000,14.0000000000000017763568394002505,56.773663306043787,6807.775499237638542,5266.551,1,6208,363,48,0.638324735103584
다바662727,0.0000000000000000000000000000000,458.884580927784555,719.602917684818976,614.742617619921702,2469.078000711164350,4983.681245813349960,1513.591336825253620,2862.863167648748458,0.0000000000000000000000000000000,0.0000000000000000000000000000000,233.671372864820370,236.079542873022973,5666.843,0,0,0,0,0.590220988461452
다바660808,13.0000000000000000000000000000000,207.345087223594334,864.853981562249487,1274.595517374738392,1339.089355960743205,3069.121983921501396,2233.938616065807764,1293.262903556099218,8.0000000000000000000000000000000,0.0000000000000000000000000000000,159.865216367288014,3537.470811046910967,2573.097,1,0,0,92,0.567835151423577
다바690755,208.0000000000000000000000000000000,283.390729866210165,939.943487158607354,170.902492683859322,1506.731245321285996,2297.468143037006939,1603.869115916860210,1097.622596211527934,28.0000000000000035527136788005009,16.0000000000000000000000000000000,75.986704976624949,73.075144824580931,4000.457,1,0,0,19,0.584114472958380
다바661805,0.0000000000000000000000000000000,271.832262701878449,764.752425950602401,982.318469599078298,1068.007125989450287,2753.829156713934026,2543.416856888608436,992.550640087090869,0.0000000000000000000000000000000,0.0000000000000000000000000000000,77.663519585162788,3227.786681075235720,3458.404,1,0,0,96,0.603534811437730
다바700671,38.0000000000000000000000000000000,467.544254139186762,217.233969015602923,594.906956078003418,1023.623217274605622,1513.242024169338038,254.186441425998765,1833.213516421669055,17.0000000000000000000000000000000,0.0000000000000000000000000000000,306.536236249966464,6140.906008244932309,3554.349,0,22427,401,100,0.637684902863221
다바700675,19.9999999999999964472863211994991,582.100005962848854,359.613071785638965,685.717891368312848,1199.376738176092886,1725.828131219206853,646.164794371414928,1669.912440763960376,11.0000000000000000000000000000000,0.0000000000000000000000000000000,318.315958890888282,5825.931596074487061,3373.102,0,22427,401,100,0.629245721877933
다바677689,108.0000000000000000000000000000000,316.849961035027377,302.108225992094390,650.113789804303565,909.380127147134885,3421.416215650502636,192.559232662240390,1135.486523589175931,15.0000000000000000000000000000000,7.0000000000000008881784197001252,49.846832992123879,3406.327507085266461,3682.993,1,0,0,36,0.568856150406900
다바700679,11.0000000000000000000000000000000,359.640472635314268,729.007904966698106,365.679760834007880,1084.201459482185328,1996.763394421843941,461.284927746979065,1592.652919767955609,6.0000000000000000000000000000000,0.0000000000000000000000000000000,241.206150718706482,5521.977120758409910,4958.439,1,24261,420,99,0.683309728268437
다바700673,32.0000000000000000000000000000000,467.609159896823996,219.672664086106835,721.372084255549225,1096.884007318353270,1610.649583587270399,448.408122411863644,1742.021721536408904,8.0000000000000000000000000000000,0.0000000000000000000000000000000,320.944995548317763,5982.148676029279159,3547.942,0,22427,401,100,0.636399226857509
다바717751,0.0000000000000000000000000000000,593.516784378610737,976.361271775030559,815.619485679824265,947.929456313217315,1798.080958716233226,2404.129769223614403,3516.846233748992290,0.0000000000000000000000000000000,0.0000000000000000000000000000000,340.449315939753660,2248.827655356060859,8526.618,0,0,0,0,0.695883290735626
다바669660,45.0000000000000000000000000000000,190.800294309155987,367.959018656515241,602.004079511208829,472.133186793357595,3251.584136386901719,382.599291991345751,755.818334018380597,0.0000000000000000000000000000000,0.0000000000000000000000000000000,39.241984466417243,6040.062718636118916,4441.768,1,17848,488,6,0.582534046254432
다바677704,0.0000000000000000000000000000000,158.902935052412232,78.160252885487012,1093.438611591472636,365.818335674616549,4059.388062592408914,435.093930673155398,969.966763046001915,0.0000000000000000000000000000000,0.0000000000000000000000000000000,116.477930278023877,2125.650120710586634,4492.406,1,0,0,31,0.589161122699320
다바678676,51.0000000000000000000000000000000,254.303998557501473,426.946120148467514,529.611670061098266,440.087164304382100,3447.199174608324938,597.996791904631891,616.232962250572541,13.0000000000000000000000000000000,0.0000000000000000000000000000000,26.184102178361908,4655.141380148040298,3313.404,1,0,0,57,0.569358528838699
다바679679,13.0000000000000000000000000000000,399.884841555031016,391.921229829915546,639.889371478393400,124.101976766793712,3520.083436737365446,354.561651540825892,524.295868888470295,0.0000000000000000000000000000000,0.0000000000000000000000000000000,36.698005701461661,4406.883807518503090,3436.466,1,0,0,57,0.573497865628591
다바645714,54.0000000000000000000000000000000,613.856631417888821,44.690405309637733,58.961935403368763,2717.151899499733645,3342.877582065746083,30.528881671271186,4214.522396022596695,0.0000000000000000000000000000000,0.0000000000000000000000000000000,58.296777903163985,1605.899656799818558,3686.759,1,0,0,40,0.565705780094693
다바672699,0.0000000000000000000000000000000,361.806744788998287,386.840211592948037,825.023390626051764,814.429051638850410,3364.713984356370474,338.493902971436228,1615.819549086978668,0.0000000000000000000000000000000,0.0000000000000000000000000000000,135.256284162449759,2289.945679872531855,4232.348,1,0,0,32,0.583024295104753
다바685711,514.0000000000000000000000000000000,46.852725619443184,398.040323845705871,352.803066997032488,1080.724342820772108,5117.830784146938640,665.886794168440247,494.143340764568165,53.0000000000000000000000000000000,73.0000000000000000000000000000000,137.740787258777715,2269.382952579967423,6057.658,0,0,0,0,0.621889209407213
다바673698,150.0000000000000000000000000000000,404.157506507648634,305.207482278827797,764.097173193807521,761.573146431435134,3396.531678466825269,428.783597023926916,1577.234585031925462,34.0000000000000000000000000000000,0.0000000000000000000000000000000,51.941151147051386,2421.442231507644919,5134.536,1,0,0,40,0.621222622313333
다바650693,324.0000000000000000000000000000000,344.578645610455510,116.342068368971255,124.700943093639808,561.020074142465319,1385.552141471459436,331.138734492228764,3318.827615670591513,11.0000000000000000000000000000000,91.0000000000000000000000000000000,69.077841864348855,2936.304839689566506,3946.379,1,0,0,0,0.566888901272318
다바689725,0.0000000000000000000000000000000,68.597736710915342,292.997462706778606,198.245981563007973,1121.933491586605214,4814.640422487330397,538.713646288003588,1890.536936253872454,0.0000000000000000000000000000000,0.0000000000000000000000000000000,332.737655418429370,1202.487008928691694,6107.251,0,0,0,0,0.613600443072131
다바700668,23.0000000000000000000000000000000,581.734938830420788,387.799852496427548,480.030158838271120,982.231866258106038,1408.355579253875021,99.609744225313747,1999.929992404919403,9.0000000000000000000000000000000,0.0000000000000000000000000000000,62.962297354588657,6383.389564492242243,4896.702,1,22427,401,100,0.680262751454321
다바647715,0.0000000000000000000000000000000,395.948311453700967,34.899316649331922,56.453998353796145,2781.361120542183926,3455.371691394245772,217.006232699837341,4038.512832583466206,0.0000000000000000000000000000000,0.0000000000000000000000000000000,19.368449107147313,1382.402762542162463,4154.449,1,0,0,40,0.580174749093757
다바667659,283.0000000000000000000000000000000,0.000000000000000,548.007169811167500,654.461342097842021,580.068707843645257,3166.707501331935873,547.850968137623795,606.532991177733379,36.0000000000000000000000000000000,17.0000000000000000000000000000000,68.126469113499255,6123.743205548709739,3632.824,0,4302,157,49,0.581256749299314
다바657706,0.0000000000000000000000000000000,683.930562407675666,357.577357589012081,290.266931584588747,1960.329453158778051,2861.649085791087600,398.160461250787193,2943.152275902284600,0.0000000000000000000000000000000,0.0000000000000000000000000000000,110.877700901994885,1498.242899147990556,6996.146,1,0,0,47,0.683174649205889
다바660694,211.0000000000000000000000000000000,238.895670159335197,404.622646283544384,452.499104568603457,1137.882078811866222,2100.212302583735891,137.942401267117447,2780.896262937937536,26.0000000000000000000000000000000,29.0000000000000000000000000000000,176.766288691292630,2630.357109111478167,5624.744,1,0,0,9,0.621027758121814
다바657705,0.0000000000000000000000000000000,624.603047388533469,380.752364719511661,323.198792863082303,1865.899392507153834,2773.241062140505164,385.574986646803836,2945.767660395701114,0.0000000000000000000000000000000,0.0000000000000000000000000000000,10.942016991956256,1596.856754555074303,4480.519,1,0,0,47,0.602984548184193
다바673703,81.0000000000000000000000000000000,60.239814470289275,174.015222041671620,1018.967082411439947,688.120920780914389,3677.944391934510804,73.816711048122059,1382.266250329153536,6.0000000000000000000000000000000,0.0000000000000000000000000000000,43.049493144377813,1975.303250283137231,3793.019,1,0,0,61,0.594554082621674
다바660701,0.0000000000000000000000000000000,225.144381060032174,201.891587977940588,551.197094583650937,1644.370024971206476,2603.474260712301657,409.717841315971611,2695.057932947837799,0.0000000000000000000000000000000,0.0000000000000000000000000000000,249.010290081694023,1937.161622457934072,4126.560,1,0,0,59,0.603071700635904
다바655690,88.0000000000000000000000000000000,649.043341494337255,429.221493805206933,608.807308712281383,500.170968334547865,1460.044510005232496,520.057097625843880,2792.983704017828131,0.0000000000000000000000000000000,19.9999999999999964472863211994991,272.395743157710399,3109.807669371978591,5417.500,0,0,0,0,0.605564904244030
다바724768,0.0000000000000000000000000000000,1859.944871907256584,1072.798353105112255,889.646843184240652,2604.227034234851544,1314.296637437573054,1562.428018472100348,4673.891071720065156,0.0000000000000000000000000000000,0.0000000000000000000000000000000,309.569244685022682,2912.057089820601959,6264.808,0,0,0,0,0.613208781502487
다바661692,182.0000000000000000000000000000000,176.927493181127147,373.760033968664516,413.395615338875245,1126.066467544201259,2061.031164432662081,203.392306649019019,2563.018627332453434,17.0000000000000000000000000000000,28.0000000000000035527136788005009,29.228191060232469,2819.684680102557650,5984.495,1,0,0,65,0.675404448661401
다바661695,46.0000000000000000000000000000000,288.001525513762715,315.360541175463652,361.974040870323279,1277.481410908651242,2241.061794142000963,199.361064417791738,2747.374369503244452,0.0000000000000000000000000000000,0.0000000000000000000000000000000,55.338742236436453,2520.651892910900187,3382.704,1,0,0,65,0.586997657353002
다바715729,0.0000000000000000000000000000000,1280.301366428844631,1241.773726558148837,1236.582900850052965,1545.303443926802174,3911.902161901216459,2222.455375921800169,3650.859536745842888,0.0000000000000000000000000000000,0.0000000000000000000000000000000,170.635432687814074,2763.087026771320780,8335.001,0,0,0,0,0.667862796319732
다바656687,0.0000000000000000000000000000000,597.629937991531392,568.818144925556680,678.249064372917132,531.140320111129881,1374.961168385574865,624.435859651350142,2516.746036899432056,0.0000000000000000000000000000000,0.0000000000000000000000000000000,33.123099896394251,3387.637004800691557,5136.960,1,0,0,0,0.594358402991886
다바695684,39.0000000000000000000000000000000,190.499487825235150,252.402185342049989,244.068000426452841,554.553414753983020,2703.546862260886883,343.168338463041664,1154.544596586659054,11.0000000000000000000000000000000,0.0000000000000000000000000000000,123.054551411459173,4816.074646781348747,4006.901,1,8067,706,30,0.584019100545051
다바657687,0.0000000000000000000000000000000,597.629937991531392,661.865908544002764,777.449947483904111,630.858262702859747,1464.177230508773391,721.364851399902932,2441.839850513251804,0.0000000000000000000000000000000,0.0000000000000000000000000000000,110.142972509859646,3367.982159998317911,5683.554,1,0,0,19,0.625418894939017
다바668658,0.0000000000000000000000000000000,215.815991514509420,589.913127959408939,538.900646632032249,666.763979566202465,3308.045290696198663,600.850433965430625,743.499150816523752,0.0000000000000000000000000000000,0.0000000000000000000000000000000,57.848192143118283,6230.550706901103695,5320.248,1,5163,134,43,0.622193887365216
다바683697,0.0000000000000000000000000000000,436.490785465590136,316.953858699306068,984.090620940665417,561.527888121578940,4246.319043487318595,276.630505760760627,988.440204237666421,0.0000000000000000000000000000000,0.0000000000000000000000000000000,157.092723019458134,3047.603636997101148,4837.453,1,0,0,3,0.573146872167636
다바667792,8.0000000000000000000000000000000,488.267896354438960,696.847628694364630,546.722888516471812,714.154121396500955,1323.339601710500801,3932.845343424246494,530.319105621833387,0.0000000000000000000000000000000,0.0000000000000000000000000000000,120.111197044845838,1925.339874244598377,2214.080,1,0,0,99,0.579183014246885
다바674709,730.0000000000000000000000000000000,103.285528834909201,439.527061046611493,604.505551201263415,938.686753278082961,4143.620241616653402,351.263856289198770,1272.652182891171833,50.0000000000000000000000000000000,107.0000000000000000000000000000000,112.026456028924159,1554.081987673604090,5807.720,0,0,0,0,0.626575972034234
다바654693,8.0000000000000000000000000000000,640.864390249772896,449.221088160409749,467.679858092461870,646.708555287221429,1604.039191486483560,477.657240746375294,3076.931154180948397,0.0000000000000000000000000000000,0.0000000000000000000000000000000,117.733582114366627,2831.355313515914531,3969.942,0,0,0,34,0.582644208322734
다바657694,0.0000000000000000000000000000000,400.312513487961496,468.068269831508246,752.379831755319856,909.482985746882036,1879.095918948186636,222.348567247898274,2958.320230154486580,0.0000000000000000000000000000000,0.0000000000000000000000000000000,211.953513653553131,2682.744948767492588,3695.149,1,0,0,51,0.585829215733185
다바696650,63.0000000000000000000000000000000,552.386794634030025,38.718124097958416,136.834788371379545,363.032326181646908,459.306694468476735,326.873853910852688,2935.063467495760051,8.0000000000000000000000000000000,0.0000000000000000000000000000000,224.595711352823656,7743.410056092812738,4593.689,0,5236,89,11,0.585630629261457
다바664791,0.0000000000000000000000000000000,653.945760105661407,966.528803450759028,742.449009634429558,947.930690753743647,1375.685209951007892,3972.034016535167666,709.031530535498064,0.0000000000000000000000000000000,0.0000000000000000000000000000000,208.339408744423565,1809.542528198035825,2466.647,1,0,0,88,0.576229458436807
다바654735,0.0000000000000000000000000000000,1573.881697662766328,555.947951235515461,1441.224752738794450,2787.030064945363392,4808.301895463463552,784.210139451550390,3066.143946808638248,0.0000000000000000000000000000000,0.0000000000000000000000000000000,340.560908681725891,348.688877741450824,3612.431,0,0,0,98,0.593724286398752
다바654694,0.0000000000000000000000000000000,572.270952170721898,435.465273919217793,454.137468398876536,734.535892550468020,1682.590630335073683,415.627542306226871,3150.546755759156440,0.0000000000000000000000000000000,0.0000000000000000000000000000000,64.849224961431887,2733.377617830001782,4528.653,1,0,0,41,0.605682225754119
다바695652,112.0000000000000142108547152020037,409.416224925150516,108.901177570451821,99.447520282341259,162.012370309940621,658.695199121579208,208.216062139241217,2724.500941866810990,6.0000000000000000000000000000000,8.0000000000000000000000000000000,173.304356625673478,7519.877400798999588,4867.974,0,5296,80,19,0.603407083494163
다바655694,9.0000000000000000000000000000000,572.270952170721898,535.440035936287131,554.106823020594220,784.483961223956044,1744.823193639830606,411.962059196106395,3084.560925242055873,7.0000000000000008881784197001252,0.0000000000000000000000000000000,30.771244692570615,2714.778978407196519,3966.914,1,0,0,51,0.594940663777318
다바669712,428.0000000000000000000000000000000,171.009674989152700,182.141917266546386,111.151363014520172,1496.740203582036202,4024.625879789944520,111.151363014520172,1834.793327146268666,26.0000000000000000000000000000000,73.0000000000000000000000000000000,14.943276508215307,1001.068591846794675,4500.899,1,0,0,25,0.597884614477349
다바668712,174.0000000000000000000000000000000,171.009674989152700,244.541919523419637,20.194217022611973,1569.977360013989710,3962.867235285944389,20.194217022611973,1930.044616638603429,0.0000000000000000000000000000000,22.0000000000000000000000000000000,94.887967717730149,946.001570722899146,4344.131,1,0,0,25,0.587235997744730
다바667653,0.0000000000000000000000000000000,294.509146534325623,887.597492706744220,189.358425962879039,585.730114263293672,3337.807438854519205,420.426185198527435,1039.595580788952020,0.0000000000000000000000000000000,0.0000000000000000000000000000000,73.887259291630173,6722.655896849362762,2439.086,1,30261,422,100,0.599687481121472
다바741638,197.0000000000000000000000000000000,619.992741597751092,1898.568111966815195,650.855811859342566,2601.435226593806874,3803.397306563485472,2702.542134698955124,7079.958906732193100,33.0000000000000000000000000000000,12.0000000000000000000000000000000,106.560238721645717,11214.677348756898937,6647.107,0,0,0,0,0.581581149143207
다바689648,26.0000000000000000000000000000000,16.997769984183833,198.661969604054093,217.418931051149997,247.071504380177373,1095.216521477925653,420.903781703347249,2652.870106842524820,0.0000000000000000000000000000000,0.0000000000000000000000000000000,98.712586466493249,7661.232775498706360,3599.868,1,8652,215,96,0.620801616267424
다바665654,342.0000000000000000000000000000000,234.424097489755354,976.107688224955496,363.383232813792688,362.815820617053191,3398.616688612276448,233.317003668077490,860.089715984115401,72.0000000000000000000000000000000,19.0000000000000000000000000000000,104.399129334135552,6614.178081206290699,6877.993,1,26964,438,100,0.748506824093297
다바676699,33.0000000000000000000000000000000,324.387611405458301,13.882383333921636,982.931913841946312,452.663212998969925,3706.006906039408022,457.123563452103042,1271.396924532590447,0.0000000000000000000000000000000,0.0000000000000000000000000000000,30.663085491683141,2472.393300398340216,4299.718,1,0,0,25,0.578904845292663
다바654674,0.0000000000000000000000000000000,34.516431385027680,383.330770746820008,646.231693635961847,673.941891842953396,1211.495439511014638,188.478126556424456,1430.539537926705862,0.0000000000000000000000000000000,0.0000000000000000000000000000000,56.586287429109298,4701.244579749079094,3902.749,1,0,0,24,0.575706638571508
다바660674,699.0000000000000000000000000000000,44.352763025090098,179.921801199832771,296.872890403219571,1099.368171904825658,1745.709508076496604,123.441480720078403,1217.792664877705647,57.0000000000000000000000000000000,94.0000000000000000000000000000000,71.987871003393494,4622.230708354103626,2974.226,1,0,0,60,0.587980035770506
다바660673,0.0000000000000000000000000000000,59.780155510547083,80.491441130602823,197.253120400575881,1049.255989462016032,1785.870147889233976,28.668778838365391,1118.852876088464427,0.0000000000000000000000000000000,0.0000000000000000000000000000000,77.511997332873250,4722.004725880905426,4612.090,1,0,0,60,0.623602630578547
다바661735,0.0000000000000000000000000000000,1098.381582659000060,509.553454893679259,1203.285667226377882,2127.939704934949987,4595.423855103493224,1041.771007033604292,2443.366359065253164,0.0000000000000000000000000000000,0.0000000000000000000000000000000,42.457361065440011,38.891531333137387,5673.121,1,0,0,19,0.607111629641352
다바687683,46.0000000000000000000000000000000,259.457766085436219,346.466378030888677,517.116431250826508,534.158375916084879,3247.340482790666556,278.372096639025017,405.469607930931772,23.0000000000000000000000000000000,0.0000000000000000000000000000000,111.731605631369632,4412.383945576875703,3567.619,1,6388,885,47,0.580047530792007
다바663791,0.0000000000000000000000000000000,653.945760105661407,1040.088396858007854,835.445842455440015,1010.144370023789861,1434.743147147596574,3957.542165501537056,760.203351086410294,0.0000000000000000000000000000000,0.0000000000000000000000000000000,168.346745421400897,1814.994933438079897,2816.987,1,0,0,62,0.566530077551663
다바669703,127.0000000000000000000000000000000,121.634913703559207,89.718388005057719,889.104402555045908,1082.543808521013261,3369.582757415827473,388.670910817428080,1773.438090912602320,8.0000000000000000000000000000000,9.0000000000000000000000000000000,243.337754083362910,1809.128385574500953,3580.513,0,0,0,68,0.594181535354092
다바690685,38.0000000000000000000000000000000,0.000000000000000,184.825559664709971,286.471147179673778,355.240886094333746,3134.116447227649587,309.318663727768808,762.540074450098700,8.0000000000000000000000000000000,0.0000000000000000000000000000000,24.328648765694048,4421.104649804222390,2772.430,1,5364,196,60,0.565187371595656
다바641675,0.0000000000000000000000000000000,682.169703574519076,397.841371419258792,110.594239716371689,617.380429813321371,626.923424658263684,553.204258756221066,2447.117373886444511,0.0000000000000000000000000000000,0.0000000000000000000000000000000,593.748571363345945,4938.400103984092311,6176.347,0,0,0,0,0.628849741665131
다바690684,0.0000000000000000000000000000000,12.653996326960623,161.713879447994344,258.614651905616483,454.409903573021381,3069.289913984014674,210.731649795415223,703.195153841076603,0.0000000000000000000000000000000,0.0000000000000000000000000000000,34.150098218030102,4500.941927475895682,3064.065,1,5364,196,60,0.573950330521366
다바700649,117.0000000000000000000000000000000,495.967507391621780,95.840938350979982,86.359319199341286,744.028492812561353,135.068321036179810,295.213062666263397,3297.035485219308157,0.0000000000000000000000000000000,7.0000000000000008881784197001252,34.852245753595973,8010.092922174931118,3890.380,1,10929,404,100,0.638954778078229
다바687689,454.0000000000000000000000000000000,265.965761893549086,348.694648120403826,615.159825080074370,355.015486478218520,3624.650629145423864,636.559721273447508,930.757351567197134,35.0000000000000000000000000000000,60.0000000000000000000000000000000,91.747124648356206,3921.130018661079703,6172.033,1,0,0,13,0.637741010772414
다바651677,212.0000000000000000000000000000000,0.000000000000000,248.213502814805622,330.109901612940178,420.771982411140812,801.460829385907800,222.285482109114298,1847.083435023416314,17.0000000000000000000000000000000,26.0000000000000000000000000000000,90.620867389783072,4459.156104810034776,2638.460,1,0,0,72,0.581474096567702
다바690688,46.0000000000000000000000000000000,71.389893017476425,85.524956424598585,497.612558246839001,72.933306634362538,3339.030082356171988,606.026665567010355,981.029656744749900,7.0000000000000008881784197001252,0.0000000000000000000000000000000,12.824611738936577,4186.792399265905260,2822.274,1,5364,196,60,0.564944373529543
다바649677,0.0000000000000000000000000000000,118.607053510611877,143.037695381244873,152.156797545114273,492.284181751818778,629.083432857450930,24.599235666993536,1969.651072546887917,0.0000000000000000000000000000000,0.0000000000000000000000000000000,36.488724958986957,4501.858479247141076,6339.743,1,0,0,72,0.696274602183211
다바690689,520.0000000000000000000000000000000,171.389893017476425,55.586024334825659,419.352572467622963,70.901296916677026,3410.464370078997035,507.537318646886604,1062.733799297598580,13.0000000000000000000000000000000,0.0000000000000000000000000000000,86.891852536324919,4110.586172866448578,3180.158,1,14925,1511,50,0.590584421345249
다바659692,260.0000000000000000000000000000000,176.927493181127147,549.000423370608360,593.107002020650839,946.721433887520107,1897.697543134422631,295.732520633889692,2678.044436046939154,57.0000000000000000000000000000000,19.9999999999999964472863211994991,92.235561282741813,2841.862591270239591,5816.867,1,0,0,79,0.683201711058081
다바681712,498.0000000000000000000000000000000,66.759593276881802,150.241567480333657,360.601850445873652,1051.217936379690855,4865.919691645185594,831.760825031731883,789.429241185252067,36.0000000000000000000000000000000,59.0000000000000000000000000000000,63.806336097670098,1961.828374462277452,6223.984,1,0,0,4,0.631511987890657
